frame,timestamp,ear_right_top_x,ear_right_top_y,ear_right_top_likelihood,ear_right_inner_x,ear_right_inner_y,ear_right_inner_likelihood,ear_right_base_x,ear_right_base_y,ear_right_base_likelihood,ear_left_top_x,ear_left_top_y,ear_left_top_likelihood,ear_left_inner_x,ear_left_inner_y,ear_left_inner_likelihood,ear_left_base_x,ear_left_base_y,ear_left_base_likelihood,forehead_left_x,forehead_left_y,forehead_left_likelihood,forehead_center_x,forehead_center_y,forehead_center_likelihood,forehead_right_x,forehead_right_y,forehead_right_likelihood,glabella_x,glabella_y,glabella_likelihood,eye_right_top_x,eye_right_top_y,eye_right_top_likelihood,eye_right_inner_x,eye_right_inner_y,eye_right_inner_likelihood,eye_right_bottom_x,eye_right_bottom_y,eye_right_bottom_likelihood,eye_right_outer_x,eye_right_outer_y,eye_right_outer_likelihood,eye_right_center_x,eye_right_center_y,eye_right_center_likelihood,eye_right_lower_x,eye_right_lower_y,eye_right_lower_likelihood,eye_right_upper_x,eye_right_upper_y,eye_right_upper_likelihood,eye_right_outerlower_x,eye_right_outerlower_y,eye_right_outerlower_likelihood,eye_left_top_x,eye_left_top_y,eye_left_top_likelihood,eye_left_inner_x,eye_left_inner_y,eye_left_inner_likelihood,eye_left_bottom_x,eye_left_bottom_y,eye_left_bottom_likelihood,eye_left_outer_x,eye_left_outer_y,eye_left_outer_likelihood,eye_left_center_x,eye_left_center_y,eye_left_center_likelihood,eye_left_lower_x,eye_left_lower_y,eye_left_lower_likelihood,eye_left_upper_x,eye_left_upper_y,eye_left_upper_likelihood,eye_left_outerlower_x,eye_left_outerlower_y,eye_left_outerlower_likelihood,nose_bridge_x,nose_bridge_y,nose_bridge_likelihood,nose_tip_x,nose_tip_y,nose_tip_likelihood,nose_left_x,nose_left_y,nose_left_likelihood,nose_right_x,nose_right_y,nose_right_likelihood,philtrum_x,philtrum_y,philtrum_likelihood,mouth_outer_left_x,mouth_outer_left_y,mouth_outer_left_likelihood,mouth_outer_right_x,mouth_outer_right_y,mouth_outer_right_likelihood,mouth_outer_upper_x,mouth_outer_upper_y,mouth_outer_upper_likelihood,mouth_outer_lower_x,mouth_outer_lower_y,mouth_outer_lower_likelihood,mouth_inner_left_x,mouth_inner_left_y,mouth_inner_left_likelihood,mouth_inner_right_x,mouth_inner_right_y,mouth_inner_right_likelihood,mouth_inner_upper_x,mouth_inner_upper_y,mouth_inner_upper_likelihood,mouth_inner_lower_x,mouth_inner_lower_y,mouth_inner_lower_likelihood,chin_tip_x,chin_tip_y,chin_tip_likelihood,cheek_right_upper_x,cheek_right_upper_y,cheek_right_upper_likelihood,cheek_right_lower_x,cheek_right_lower_y,cheek_right_lower_likelihood,cheek_left_upper_x,cheek_left_upper_y,cheek_left_upper_likelihood,cheek_left_lower_x,cheek_left_lower_y,cheek_left_lower_likelihood,contour_right1_x,contour_right1_y,contour_right1_likelihood,contour_right2_x,contour_right2_y,contour_right2_likelihood,contour_right3_x,contour_right3_y,contour_right3_likelihood,contour_left1_x,contour_left1_y,contour_left1_likelihood,contour_left2_x,contour_left2_y,contour_left2_likelihood,contour_left3_x,contour_left3_y,contour_left3_likelihood,ribbon_center_x,ribbon_center_y,ribbon_center_likelihood,ribbon_right_top_x,ribbon_right_top_y,ribbon_right_top_likelihood,ribbon_right_bottom_x,ribbon_right_bottom_y,ribbon_right_bottom_likelihood,ribbon_left_top_x,ribbon_left_top_y,ribbon_left_top_likelihood,ribbon_left_bottom_x,ribbon_left_bottom_y,ribbon_left_bottom_likelihood,head_top_x,head_top_y,head_top_likelihood
10,0.400000,484.291540,596.505953,0.852689,23.598649,175.793064,0.339095,135.887192,578.142272,0.767466,372.119789,707.707064,0.144059,647.749226,83.853543,0.163182,501.277824,78.890178,0.565845,302.568146,524.501255,0.900675,554.307491,611.776711,0.032945,223.340759,371.111822,0.415953,166.503566,221.669351,0.945431,211.810234,254.810959,0.003710,608.455892,111.485306,0.204144,183.790452,636.927881,0.206451,574.218980,581.795525,0.927021,83.204146,156.440860,0.742898,141.120543,206.157274,0.166742,124.341614,346.718415,0.109683,231.622285,307.147615,0.024548,279.599880,67.768154,0.493579,594.531496,589.263957,0.080449,432.883986,600.902195,0.237973,548.587088,641.350329,0.806124,77.256743,6.523200,0.191724,194.743685,443.651753,0.384273,506.453062,254.213972,0.154425,225.136687,636.713443,0.958532,149.409169,567.697239,0.273349,638.734711,119.192841,0.665960,60.632111,701.203193,0.700633,606.107332,408.001924,0.476801,447.755322,380.693888,0.469384,546.804181,128.304688,0.171172,310.926708,230.938500,0.074125,608.018755,555.554021,0.543921,705.113667,52.272048,0.766669,191.786682,265.391222,0.219279,568.107282,103.852873,0.840017,476.335907,42.496737,0.810982,451.984116,651.587270,0.748722,404.007068,602.313970,0.278050,393.804045,211.404110,0.968204,162.861337,11.331533,0.325855,361.806766,20.421313,0.559248,629.483598,507.407180,0.622968,688.292461,689.961120,0.824266,437.574130,351.190483,0.013316,436.508572,712.143414,0.818101,245.235344,109.473858,0.784059,535.635231,696.273690,0.874842,400.077090,72.924658,0.483501,225.860439,368.934107,0.301702,620.512554,607.915450,0.315465,431.698569,309.730218,0.909093,134.899849,502.364449,0.970375,126.198374,145.415828,0.693723,560.990826,353.195319,0.609686
11,0.440000,153.131334,343.162245,0.112072,231.423786,205.041388,0.444625,669.690981,130.512717,0.401388,443.229998,681.521102,0.133148,660.871164,58.358728,0.480741,327.304704,150.913965,0.347460,326.998993,622.952253,0.955064,373.626489,626.471849,0.608172,251.342886,139.819829,0.413135,376.433484,31.999240,0.145841,432.132785,162.001148,0.837326,235.398420,75.480629,0.083531,674.728575,84.974624,0.140910,621.119562,183.087454,0.665951,588.042495,437.170061,0.957489,510.395687,81.181087,0.558410,517.094299,577.409213,0.026321,517.592819,594.490191,0.746834,368.891385,329.775093,0.549419,507.343463,664.498289,0.617035,639.240701,504.904930,0.068336,360.596297,206.270171,0.285175,256.267837,226.607596,0.578610,492.193080,193.499559,0.129763,42.342279,414.542048,0.186130,6.658556,667.982217,0.537140,66.562690,606.903201,0.983203,322.992477,30.592518,0.117546,274.790698,637.576299,0.148039,593.272868,10.782907,0.457389,463.965941,43.473227,0.614763,679.970967,115.387142,0.729611,438.547607,133.283800,0.006203,6.684804,383.106535,0.942779,463.895012,514.295889,0.493865,418.960039,90.984618,0.876821,547.770693,718.703246,0.297723,163.452796,90.116394,0.964210,562.237333,119.753722,0.552686,297.913110,109.069926,0.162073,693.698396,219.574212,0.941439,54.439685,331.778190,0.129619,3.446917,398.711573,0.113894,519.857662,502.643791,0.176333,678.054343,519.151254,0.297970,510.648310,526.989800,0.342226,270.423765,258.556686,0.616618,648.295306,124.699130,0.875200,19.910273,475.443789,0.414439,569.722718,519.262641,0.480108,463.582106,361.276654,0.811518,342.780470,376.672313,0.250521,435.630972,218.091462,0.577284,122.168243,114.817746,0.417030,307.310051,193.038671,0.131597,28.231588,18.166916,0.271550
12,0.480000,332.534478,522.895163,0.474872,650.916590,25.358259,0.180661,243.730435,415.797255,0.852736,252.145405,192.951851,0.061889,591.338504,273.359839,0.571550,708.159901,1.148091,0.145450,560.959916,579.691789,0.769247,386.639202,704.777026,0.396185,433.399463,45.625683,0.409857,520.200063,171.891965,0.943828,494.484025,207.054276,0.768999,59.878636,701.837584,0.049285,672.088242,182.054792,0.757824,0.053064,183.052864,0.749101,383.281971,82.765548,0.393630,270.395536,409.076816,0.667977,605.397775,358.006606,0.392022,103.663105,579.472535,0.713370,294.247726,373.271263,0.665183,118.660025,19.582412,0.317504,428.821214,350.356386,0.692555,590.176660,351.678576,0.134267,612.452160,413.993036,0.739937,507.358551,697.112475,0.295307,507.820876,263.286960,0.395411,166.028138,247.687326,0.948297,210.651010,177.113236,0.583138,185.785889,340.837722,0.834176,165.888226,307.217817,0.610490,392.852826,701.800731,0.680370,532.761294,696.208283,0.414438,255.873467,31.580949,0.184204,170.776535,132.123216,0.754784,385.835747,480.696337,0.820462,166.157238,234.665237,0.708360,282.786441,21.075077,0.434955,653.956622,294.495488,0.332249,712.458060,463.979206,0.365998,73.454063,567.251600,0.708075,663.779375,156.438454,0.114924,521.332219,146.445006,0.176104,230.261281,588.114102,0.539537,33.012256,334.004166,0.683980,387.625276,412.164157,0.224777,610.372319,404.207077,0.713246,706.942236,308.303034,0.881067,5.242330,24.053251,0.590280,224.243565,178.759128,0.277935,229.250113,524.842341,0.569196,568.105900,597.741537,0.842935,298.543787,303.316845,0.926266,476.469788,57.936372,0.542187,256.325227,710.953193,0.013655,440.770229,521.008628,0.288907,701.021893,618.866371,0.915653,13.847083,410.307949,0.294650
13,0.520000,611.300617,455.651753,0.538877,82.503482,388.960419,0.631904,688.256863,421.236728,0.967401,692.356403,468.144242,0.505908,335.535656,641.072564,0.028257,81.941903,73.491645,0.756935,244.548737,459.337352,0.603783,277.796138,382.728760,0.645139,677.484238,414.456532,0.614368,48.856189,685.595387,0.528082,576.916862,36.209565,0.420910,185.022331,192.222647,0.791454,449.184042,316.616625,0.010586,694.748119,692.656742,0.217552,29.769388,381.743541,0.951411,655.485009,420.957262,0.303549,237.571836,646.497757,0.491784,94.403685,178.866343,0.276795,88.953613,333.391955,0.916051,481.523431,52.181225,0.005495,198.898321,261.138913,0.776750,696.243977,279.048365,0.686690,716.329373,536.879940,0.636190,56.213895,232.714945,0.913392,144.723947,607.385059,0.696324,263.753547,381.005474,0.542806,514.118725,371.920278,0.133076,556.887363,292.516198,0.963094,204.129923,189.416722,0.333507,412.068251,644.306213,0.176282,201.368734,418.809487,0.454334,322.072479,590.928669,0.923878,346.541016,494.893293,0.801059,373.223815,211.907814,0.638085,421.278552,649.125230,0.052407,655.294599,384.791060,0.015676,248.185569,521.520166,0.488433,705.714507,304.279253,0.326635,591.603793,394.492824,0.682327,580.105683,483.427833,0.422407,89.853442,417.778680,0.897433,301.602547,655.722169,0.503528,447.005925,599.751703,0.564597,65.497924,706.305169,0.245849,511.563837,363.681676,0.478773,175.637390,519.948551,0.112788,713.126383,608.668947,0.534509,305.678128,206.254535,0.501591,633.180573,198.004609,0.500537,168.875929,242.747362,0.190261,713.188220,411.478161,0.732815,70.739938,263.604636,0.892640,60.795595,119.147924,0.625418,448.408076,603.523472,0.935493,102.230262,186.749149,0.427461,0.650366,50.266298,0.226491
14,0.560000,346.393414,181.096371,0.876682,233.476470,665.728425,0.974787,323.900304,163.532748,0.291666,558.960251,196.811790,0.380583,344.574618,414.080004,0.996100,167.191024,254.465066,0.262891,260.001674,72.579252,0.359810,639.262823,214.984690,0.371935,680.021398,524.432877,0.516739,559.578764,88.689347,0.464490,85.130013,168.205064,0.141867,260.496892,274.780311,0.947309,190.170526,340.148769,0.811379,587.244662,540.247095,0.287834,356.379566,134.072349,0.188400,313.805673,531.786399,0.526584,638.411919,598.254334,0.031605,409.261711,438.596110,0.961575,16.730371,382.394715,0.204781,38.637293,422.991738,0.772604,557.903123,21.807655,0.406946,32.046932,178.443826,0.192881,154.931457,244.165258,0.277418,692.841536,253.733126,0.894173,130.350003,549.897744,0.061346,333.188085,3.967517,0.810291,684.349946,25.277307,0.933846,557.174802,258.380337,0.908877,213.305235,294.692625,0.096711,472.996053,21.312597,0.484905,491.898132,591.291073,0.149941,542.945064,517.735457,0.559571,420.944110,65.714919,0.600471,274.695989,624.658213,0.313099,415.148456,307.131408,0.876262,182.820000,56.737699,0.748656,297.285564,424.150819,0.026389,685.519050,631.885232,0.623868,12.261486,272.143061,0.978797,490.557858,115.911260,0.460597,696.051176,384.989886,0.024615,446.235901,195.275902,0.098846,290.094080,402.136630,0.017041,402.513702,368.066266,0.793908,304.955868,398.484309,0.742009,645.945028,273.624895,0.601633,500.119850,31.154887,0.800761,271.749733,482.572038,0.471664,505.684183,521.518305,0.191571,476.765449,612.952875,0.235567,545.892098,456.354081,0.955126,187.377536,111.080000,0.312121,185.730320,544.919588,0.733109,482.173129,155.792962,0.861807,688.731520,382.756189,0.649373,360.498311,204.161555,0.286148
15,0.600000,225.662776,137.412003,0.901924,618.046657,332.380340,0.367251,676.136417,160.108898,0.553542,39.238672,137.665582,0.604027,476.772230,418.316989,0.869601,715.251759,549.980526,0.465092,600.432962,86.678924,0.683271,373.203207,128.207438,0.972934,243.674942,443.104852,0.878594,364.815968,82.899252,0.818739,254.313912,707.808146,0.883825,614.483520,256.502288,0.757130,710.156925,378.951561,0.470732,10.559391,504.146713,0.858478,178.169174,226.817696,0.500677,51.897713,64.542583,0.421111,188.077646,292.346858,0.454386,702.916846,679.867070,0.139730,635.461901,57.748797,0.507635,118.015128,263.442345,0.743340,305.643945,581.004927,0.718816,678.844401,384.592335,0.802148,232.493117,248.937008,0.400510,295.859329,74.342319,0.519099,69.698318,640.628738,0.061845,323.779990,204.979728,0.154869,564.362417,514.751327,0.145948,455.591262,570.639720,0.773332,66.441310,493.569158,0.716024,620.759712,365.791924,0.461094,694.883754,573.488824,0.558731,238.044291,608.571357,0.455436,66.733338,327.531076,0.871968,322.763146,10.331386,0.611485,716.997602,588.418981,0.617238,658.367198,585.778811,0.498639,425.678605,526.530823,0.846426,41.887010,557.858777,0.447503,475.774963,550.535768,0.539502,114.130692,294.859319,0.076873,496.296498,686.668451,0.795253,280.646224,420.689877,0.304201,389.552832,216.523372,0.738325,186.725886,694.094681,0.661949,49.520050,7.759990,0.997046,158.764016,225.045179,0.208414,668.233276,469.449259,0.504386,401.508586,228.868450,0.614175,302.112262,143.444265,0.656605,269.165210,565.247793,0.415395,365.955390,566.975865,0.447878,695.679217,570.980640,0.826430,686.822736,279.972453,0.580080,499.386053,484.890108,0.952937,207.611016,209.780301,0.918004,575.500062,146.416769,0.570047
16,0.640000,536.949889,254.186201,0.434382,414.285560,336.318161,0.753042,4.275903,312.935418,0.337581,438.598118,558.690078,0.076145,113.803008,478.858769,0.738402,423.505279,707.618411,0.499461,98.130481,494.129563,0.602076,425.103462,393.014617,0.939096,92.992606,52.702055,0.154117,176.392951,426.921350,0.612425,167.473352,352.242360,0.482062,326.239752,578.552612,0.471693,546.023157,119.866415,0.531967,593.355439,127.955940,0.464922,438.537108,133.037694,0.756766,56.877298,681.419166,0.468221,242.008622,84.101045,0.432597,475.058901,68.030841,0.306269,601.932660,465.250338,0.206373,115.855053,651.229219,0.287020,129.240122,719.974093,0.309192,89.812935,332.465493,0.434345,667.297783,96.627562,0.091136,66.944643,651.086975,0.449369,108.436700,427.557671,0.537623,142.852858,434.187460,0.340231,171.626953,367.488440,0.291649,159.940744,633.400134,0.155763,202.024784,278.019633,0.273638,151.711663,555.225190,0.329016,81.009330,389.444517,0.125488,257.414117,634.915269,0.369161,455.406461,370.530386,0.137725,467.330110,616.345198,0.093212,542.649664,496.952123,0.866661,74.946191,220.100673,0.694291,15.852945,528.534488,0.857979,326.378918,312.717530,0.278469,3.637346,134.138532,0.979864,624.445976,191.883340,0.963749,264.753083,214.261470,0.152808,649.159970,710.634594,0.327411,506.469905,241.418455,0.104991,282.738461,397.130372,0.123017,589.156398,358.101444,0.234383,426.786897,571.146700,0.327624,505.062954,308.058610,0.964051,555.076862,256.572650,0.017748,473.414325,142.467954,0.121879,670.879045,719.963259,0.269889,217.273358,118.792036,0.457685,623.407507,505.084286,0.846332,164.506792,525.928369,0.918527,202.619602,497.270551,0.400657,208.963185,698.128898,0.348633,77.651771,279.784231,0.447678
17,0.680000,541.591794,683.938272,0.817057,670.277744,342.043294,0.719317,222.515701,50.102718,0.365474,502.498964,197.727919,0.861406,569.356452,139.710635,0.330837,594.217885,175.635208,0.331602,247.008191,576.750260,0.037030,53.126628,416.485115,0.397112,455.677430,191.852119,0.909583,547.878159,48.777279,0.783905,698.099308,678.553647,0.735484,88.987503,414.775271,0.284233,698.553319,516.589722,0.610766,500.463391,315.344973,0.372737,673.775697,238.987537,0.041436,288.604911,569.045054,0.648468,692.762958,76.465345,0.911546,265.571420,341.281862,0.428482,83.845642,178.413448,0.742272,16.565430,96.399198,0.025210,617.319401,444.473876,0.169929,553.516001,696.096430,0.934560,663.514234,5.623355,0.589013,184.775484,406.545994,0.318030,110.639911,320.035481,0.495096,712.631165,30.519277,0.301155,613.363568,474.980759,0.826683,475.409461,546.866143,0.492922,147.511939,583.202780,0.567821,100.443740,579.523699,0.958586,249.237988,211.328822,0.081775,478.433683,690.452365,0.135993,349.314935,70.731493,0.034110,478.440756,624.734766,0.337571,630.550926,84.278231,0.237961,649.156843,366.127123,0.608192,27.373127,92.440735,0.055791,651.600533,97.052374,0.849673,252.744984,576.430197,0.365044,192.732509,67.435705,0.280707,339.465396,588.606335,0.452515,699.433614,389.975768,0.024946,299.064456,496.007357,0.234292,503.013565,362.662060,0.025738,557.534124,403.469067,0.082494,342.154104,206.850875,0.879682,205.147478,678.014691,0.546133,233.001871,585.752413,0.697400,298.052997,453.325178,0.778584,613.121612,587.817154,0.166077,596.440478,42.212922,0.200171,448.507238,82.578618,0.603348,221.735298,309.215941,0.315152,50.524969,360.546302,0.963599,440.484011,216.022948,0.956150,280.250821,502.212768,0.634113
18,0.720000,686.095811,658.513940,0.148004,61.693830,582.942476,0.904943,354.940995,497.348117,0.069788,158.259166,107.550860,0.601161,142.228724,43.089347,0.302207,487.592949,416.061881,0.330725,600.104791,198.913758,0.260548,403.162136,344.315261,0.445973,112.165646,363.345258,0.259019,282.369515,528.170722,0.936863,557.181335,292.056404,0.593033,537.478427,298.239156,0.360248,97.375173,530.107777,0.838509,227.940776,564.125591,0.610213,564.539793,296.162916,0.747576,294.126565,63.905750,0.550579,327.116683,182.073519,0.892113,275.654380,28.170800,0.382136,305.647062,620.379161,0.799183,143.975942,604.101043,0.247927,246.192587,55.309287,0.055356,490.219287,664.805581,0.493017,607.747473,571.500900,0.664679,704.324830,577.575303,0.274844,568.090257,498.716385,0.399520,55.294179,154.338861,0.797238,178.909407,718.457748,0.693988,343.600186,410.714417,0.610873,697.640270,116.453660,0.272396,510.905555,172.697748,0.871297,249.504606,130.204368,0.047621,428.828429,594.203176,0.273793,660.628430,545.568674,0.061301,412.295758,408.557477,0.202372,240.871953,329.960803,0.048078,107.839015,118.083160,0.379236,538.097370,598.538635,0.162849,541.372346,482.911170,0.890687,697.529703,89.611638,0.080674,575.805693,116.763029,0.194575,635.065864,676.054726,0.318471,606.361032,618.376975,0.605390,407.583683,414.603655,0.301289,445.584268,175.377795,0.177632,297.324327,508.161905,0.621428,694.715097,465.448256,0.141314,116.077114,67.008341,0.191174,430.524648,603.566262,0.893868,288.031598,402.179781,0.809200,224.690775,428.881683,0.174083,343.109045,124.612027,0.462426,285.710178,311.950673,0.243712,97.951207,198.479036,0.239580,528.693266,516.222053,0.584483,65.760335,407.708535,0.079237,13.084574,253.869203,0.240545
19,0.760000,428.146331,668.622591,0.719852,552.499821,684.643039,0.634091,415.966278,433.344943,0.865805,279.431305,572.642082,0.652257,219.291517,9.855656,0.209920,503.991911,417.377023,0.274595,312.697779,476.027111,0.127086,311.241298,299.969435,0.542601,375.777850,264.763213,0.762734,48.404909,25.587700,0.420259,645.619860,199.849932,0.172309,668.310044,121.120743,0.374841,524.891167,187.865286,0.229850,286.320408,566.902667,0.910983,22.530620,118.877852,0.958601,426.809730,397.015394,0.813544,28.643975,9.962101,0.967494,596.570894,538.114883,0.155701,343.154825,674.851348,0.933600,6.657917,541.793814,0.006238,708.697244,300.216385,0.973519,264.777703,211.094849,0.316292,526.088928,143.764440,0.864058,425.212339,698.335939,0.987085,133.331041,688.163079,0.046538,20.061881,679.582496,0.962397,106.018324,318.539387,0.494093,619.402490,452.100415,0.774566,349.269729,466.857866,0.735409,531.274524,1.251235,0.099908,261.835518,44.062162,0.382990,280.488131,662.568147,0.567072,508.572922,638.783051,0.442129,1.412744,205.441938,0.814159,649.325642,253.086898,0.293991,665.643752,252.773090,0.652245,201.822649,70.501535,0.501236,664.726923,445.421343,0.208827,491.349293,553.220024,0.320761,402.630769,491.006255,0.160353,694.152677,324.901412,0.979664,136.493183,348.316953,0.165854,7.330192,171.270124,0.403187,310.414131,638.283712,0.635677,312.797992,711.358344,0.614224,232.317335,497.743834,0.495700,634.440740,645.488109,0.367350,404.884117,191.356880,0.626637,714.489813,599.463733,0.366410,68.673853,696.011031,0.389585,211.234243,227.761483,0.489923,688.861007,710.368071,0.296127,253.057470,368.500723,0.008187,125.882326,673.962495,0.029435,72.702921,302.865852,0.731450,193.592326,220.295225,0.305473
20,0.800000,628.273387,162.790276,0.562402,719.950426,524.495156,0.336351,551.130459,686.819309,0.373538,509.768093,54.579069,0.895297,69.304842,268.506069,0.542506,189.775903,467.473915,0.554429,516.373373,254.980343,0.546014,584.773488,583.701369,0.714240,390.193841,484.747993,0.086880,339.348385,619.303320,0.607365,678.011836,188.768535,0.096302,451.161674,65.466669,0.782135,184.854534,387.901338,0.811377,567.385465,357.102019,0.975846,358.295873,200.729820,0.302431,535.422761,314.717068,0.418788,14.750349,219.800276,0.860383,578.523239,537.487819,0.023128,19.433010,224.254771,0.474453,655.013713,276.933468,0.288525,411.230137,658.579896,0.738639,616.799723,131.182304,0.125664,391.731216,502.106995,0.954988,267.504774,249.520934,0.515854,493.155314,407.537120,0.723031,273.826755,620.782294,0.182976,227.451343,557.047918,0.335672,481.071314,207.214279,0.187104,216.527446,638.635174,0.460883,162.298911,231.435784,0.002771,544.181967,162.487766,0.597921,18.078867,600.838871,0.187445,3.433232,216.855222,0.920487,189.082237,362.504763,0.407230,211.859466,667.694577,0.788995,548.577587,378.797130,0.824862,330.068634,334.936476,0.493774,170.575362,665.029339,0.258751,142.674840,175.501291,0.817352,553.352859,307.516902,0.013782,702.529224,95.422304,0.851423,562.840622,675.414563,0.773399,238.587545,166.978111,0.377691,146.222763,518.093818,0.826519,465.436003,133.986767,0.037385,417.888912,333.124636,0.199704,265.020410,389.855704,0.632917,343.183520,699.402832,0.046226,473.909697,654.881689,0.236564,153.869175,548.807621,0.486374,714.367805,424.169007,0.923442,8.791574,111.268527,0.684419,299.855786,601.894490,0.428898,513.357621,407.635212,0.119904,516.924869,508.587697,0.115718,404.576250,241.668013,0.458850
21,0.840000,304.386259,75.437571,0.158023,62.502204,138.561850,0.852444,17.656307,310.764420,0.800936,72.185907,163.953785,0.727440,466.237751,405.377162,0.171641,572.062329,101.818161,0.134798,572.425232,265.840796,0.312617,200.643877,233.979917,0.340588,501.384739,172.988785,0.325326,558.872286,657.468413,0.612836,75.685125,389.940956,0.627779,226.117942,596.160269,0.782079,414.220829,104.411224,0.697381,644.651038,180.072799,0.958686,555.337726,216.231534,0.616821,221.650511,71.616871,0.824149,479.381065,442.080469,0.142173,271.711521,631.177978,0.163304,34.490079,137.629063,0.250180,564.222617,466.661859,0.017343,12.448550,408.165429,0.633292,90.303754,439.532750,0.240352,242.439367,294.358738,0.116195,693.427396,701.110407,0.445002,185.375864,690.188001,0.818057,521.444596,332.504487,0.410579,561.131476,374.121848,0.660582,407.658947,512.773493,0.094105,271.887187,120.304216,0.242044,144.593479,362.392055,0.018993,694.056673,373.653955,0.052572,491.078765,193.599396,0.106768,597.818654,142.493474,0.104754,40.972646,524.561575,0.655271,5.903381,159.465989,0.704682,109.541415,415.260564,0.213156,323.448685,624.544604,0.302596,493.900121,315.562488,0.096155,259.657195,605.721648,0.973046,608.458803,116.804441,0.345509,598.455474,398.805073,0.776186,560.003952,51.183288,0.342407,344.895484,680.561800,0.898229,304.583028,68.879468,0.404542,385.850400,651.165978,0.294879,222.382185,451.571929,0.505192,141.025651,104.203619,0.489497,561.161489,560.758501,0.975804,275.557103,282.232315,0.001819,597.540503,465.572480,0.769922,338.848704,662.539312,0.029114,83.002452,270.732481,0.085106,63.279275,408.148329,0.216122,451.105352,669.167872,0.823882,178.869879,64.557307,0.950192,716.037071,269.636328,0.460677
22,0.880000,104.640236,511.330171,0.421834,578.170905,415.653632,0.042784,241.167269,582.189243,0.688114,455.423002,484.203342,0.605037,461.609515,446.703195,0.533428,545.577930,266.034646,0.475238,289.043681,150.631554,0.321889,39.610856,234.379896,0.390583,67.236550,158.727693,0.249542,163.778550,252.159625,0.144876,526.680977,246.711496,0.122365,427.391843,129.346686,0.058056,117.570342,302.396265,0.693509,461.880637,3.748305,0.793291,241.695200,489.395297,0.032673,283.527535,14.119561,0.816346,134.616370,485.674493,0.277066,97.452802,669.812644,0.595025,641.254354,220.751569,0.829835,678.011280,284.532355,0.904131,241.261735,233.711999,0.995733,685.735523,164.605209,0.837202,246.569672,705.055229,0.849818,651.541897,413.044928,0.294151,142.218005,380.067783,0.671516,534.087817,122.675913,0.535888,313.999070,149.921432,0.552962,198.657880,385.239281,0.200109,647.958627,243.434034,0.610335,87.791751,453.612379,0.272040,688.702745,283.791072,0.607407,155.385623,620.262866,0.804333,176.857425,655.954926,0.040155,541.852647,329.665525,0.835459,335.149897,47.219109,0.226546,715.949881,240.607874,0.160305,580.198195,32.450276,0.066409,214.213521,34.128702,0.995713,497.612798,374.102237,0.805166,476.990496,124.750767,0.219634,624.739886,242.612155,0.447640,281.617713,37.461465,0.704574,388.853338,486.820859,0.278231,292.978014,138.707829,0.419683,470.513816,680.176111,0.663457,378.115006,299.784400,0.105550,343.493494,111.677827,0.582187,525.777896,681.476840,0.296853,285.771988,131.725396,0.877941,593.335602,557.971124,0.057290,400.837998,169.209765,0.119685,562.761432,152.338590,0.500812,378.789371,153.563043,0.492261,38.030326,0.052164,0.880322,299.223866,653.342255,0.496307,310.397972,213.056741,0.081689
23,0.920000,222.980147,438.098591,0.762786,389.394373,545.944207,0.157752,419.932751,635.474323,0.217960,163.921636,538.871409,0.812057,178.593357,238.730259,0.631769,286.870833,449.287898,0.496430,557.028943,609.039826,0.863827,440.298056,441.060555,0.449647,19.882112,215.409758,0.063698,315.205379,611.629379,0.596802,486.383471,135.365740,0.261953,117.455150,606.735909,0.280313,404.874943,101.612601,0.123989,250.260022,237.854274,0.328853,432.671607,227.512912,0.768736,65.282953,233.845818,0.669193,434.111120,86.051245,0.439473,222.639453,454.946711,0.129870,482.807465,333.959423,0.274890,538.159675,135.295096,0.152238,11.056274,620.136257,0.492366,372.035239,82.629084,0.107776,240.324052,371.686064,0.700872,359.474657,598.722070,0.377392,20.223354,306.829638,0.085003,231.879188,709.311372,0.857354,170.248113,270.692951,0.431165,549.985232,24.089132,0.038623,84.324865,452.393987,0.414547,611.226453,204.521681,0.489252,508.885720,392.544862,0.316800,109.830793,389.234461,0.142157,676.299211,388.721240,0.174915,518.862634,74.553980,0.771645,329.248160,95.516608,0.037211,715.232155,197.545169,0.952249,361.322162,362.171076,0.091070,684.508190,527.685022,0.518728,86.585140,126.487130,0.432167,260.826351,401.859365,0.076344,29.049134,367.994222,0.028501,42.877407,270.965850,0.061779,277.538131,174.060371,0.187770,291.369479,86.330812,0.349639,313.109013,597.602122,0.932806,222.003673,210.702276,0.566518,98.938387,251.792773,0.053216,272.929064,82.188969,0.561813,461.947489,710.705906,0.195139,149.185547,682.142053,0.864641,443.558916,605.813210,0.209692,629.300752,624.461407,0.248112,366.028786,669.437470,0.679150,475.573756,403.030512,0.268832,704.459067,322.206945,0.311450,524.578111,437.547466,0.342241
